country_code,gdp_data_level,gdp_domain,year,gdp
MLT,national,national,1988,8928.21082956161
MLT,national,national,1989,9564.90935878406
MLT,national,national,1990,10067.6981674592
MLT,national,national,1991,10413.1235495181
MLT,national,national,1992,10789.7090111113
MLT,national,national,1993,11161.1378649963
MLT,national,national,1994,11682.0945167611
MLT,national,national,1995,12336.7254609096
MLT,national,national,1996,12718.9472844946
MLT,national,national,1997,13286.6460045186
MLT,national,national,1998,13877.1799347657
MLT,national,national,1999,14446.2786385453
MLT,national,national,2000,17178.285512948
MLT,national,national,2001,16920.7309210792
MLT,national,national,2002,17255.4273732686
MLT,national,national,2003,17775.5868275971
MLT,national,national,2004,17728.4915191352
MLT,national,national,2005,18123.2975105227
MLT,national,national,2006,18479.2305223587
MLT,national,national,2007,19342.39192186
MLT,national,national,2008,20064.4398081358
MLT,national,national,2009,19635.8764747478
MLT,national,national,2010,20750.6053846472
MLT,national,national,2011,20867.8390565654
MLT,national,national,2012,21529.4927880365
MLT,national,national,2013,22565.0085794121
MLT,national,national,2014,23806.8319393667
MLT,national,national,2015,25481.8977555627
MLT,national,national,2016,25920.9076621619
MLT,national,national,2017,28492.3072831419
MLT,national,national,2018,29492.5863910946
MLT,national,national,2019,29513.8670529001
MLT,national,national,2020,27865.3293176048
MLT,national,national,2021,31420.7339514472
MLT,national,national,2022,31925.1853539107
MLT,national,national,2023,33000.5930696382
MLT,national,national,2024,33982.3260159166
MLT,national,national,2025,34596.8071103441
MLT,national,national,2026,35525.7141866437
MLT,national,national,2027,36526.0696634368
MLT,national,national,2028,37321.2975370054
MLT,national,national,2029,38164.6838828549
MLT,national,national,2030,39057.0641080313
MMR,national,national,1960,129.220100470997
MMR,national,national,1961,128.145196247083
MMR,national,national,1962,133.4161542873
MMR,national,national,1963,141.13120456915
MMR,national,national,1964,135.246134134047
MMR,national,national,1965,140.912477022162
MMR,national,national,1966,130.718416238773
MMR,national,national,1967,125.606209954354
MMR,national,national,1968,134.716791751289
MMR,national,national,1969,136.595850545945
MMR,national,national,1970,139.912300104754
MMR,national,national,1971,141.893935886327
MMR,national,national,1972,141.035509623566
MMR,national,national,1973,138.96863189135
MMR,national,national,1974,143.155125565178
MMR,national,national,1975,146.938852084827
MMR,national,national,1976,152.870551165003
MMR,national,national,1977,159.09282029919
MMR,national,national,1978,165.668673373094
MMR,national,national,1979,172.09672505615
MMR,national,national,1980,181.551444070676
MMR,national,national,1981,189.170195690219
MMR,national,national,1982,195.513932574804
MMR,national,national,1983,200.355843616098
MMR,national,national,1984,204.922714011582
MMR,national,national,1985,204.688162327496
MMR,national,national,1986,197.379599485721
MMR,national,national,1987,182.828854805303
MMR,national,national,1988,165.553776030935
MMR,national,national,1989,168.643749835257
MMR,national,national,1990,169.352687531628
MMR,national,national,1991,170.116136814867
MMR,national,national,1992,182.42005189901
MMR,national,national,1993,191.541591143749
MMR,national,national,1994,202.910000392066
MMR,national,national,1995,213.952566902241
MMR,national,national,1996,224.407008360814
MMR,national,national,1997,234.224002619762
MMR,national,national,1998,247.962944884632
MMR,national,national,1999,273.739117484953
MMR,national,national,2000,306.186316556621
MMR,national,national,2001,337.944354579688
MMR,national,national,2002,376.516541174638
MMR,national,national,2003,424.456607020047
MMR,national,national,2004,478.022487982411
MMR,national,national,2005,538.096053570065
MMR,national,national,2006,602.496617667811
MMR,national,national,2007,667.452402921681
MMR,national,national,2008,732.374027552088
MMR,national,national,2009,802.959259372003
MMR,national,national,2010,865.077493199158
MMR,national,national,2011,909.915174543144
MMR,national,national,2012,971.01496262519
MMR,national,national,2013,1043.32892292416
MMR,national,national,2014,1116.11617199119
MMR,national,national,2015,1181.39457652447
MMR,national,national,2016,1241.67537734598
MMR,national,national,2017,1308.31514585228
MMR,national,national,2018,1381.423705072
MMR,national,national,2019,1406.07087765142
MMR,national,national,2020,1260.2343127647
MMR,national,national,2021,1146.4384902697
MMR,national,national,2022,1175.5168587059
MMR,national,national,2023,1198.27257837711
MMR,national,national,2024,1203.76443220076
MMR,national,national,2025,1191.43194744885
MMR,national,national,2026,1214.4569369549
MMR,national,national,2027,1233.50257164226
MMR,national,national,2028,1251.80073981031
MMR,national,national,2029,1270.02936829838
MMR,national,national,2030,1288.98928874965
MNE,national,national,1960,2137.59294734315
MNE,national,national,1961,2560.90471182316
MNE,national,national,1962,2495.17307137596
MNE,national,national,1963,2819.44916424884
MNE,national,national,1964,3270.80642865299
MNE,national,national,1965,3332.15595973705
MNE,national,national,1966,3460.11355314095
MNE,national,national,1967,3501.30538115453
MNE,national,national,1968,3645.91499013839
MNE,national,national,1969,3984.21383297334
MNE,national,national,1970,4256.78103536109
MNE,national,national,1971,4376.85083191132
MNE,national,national,1972,4562.65226890876
MNE,national,national,1973,4502.17915969733
MNE,national,national,1974,4727.41958096309
MNE,national,national,1975,4830.83736193336
MNE,national,national,1976,5030.66154889287
MNE,national,national,1977,5519.70495382008
MNE,national,national,1978,5769.48518751947
MNE,national,national,1979,5716.8998751617
MNE,national,national,1980,7004.36360605432
MNE,national,national,1981,6691.48099752562
MNE,national,national,1982,6827.32638778318
MNE,national,national,1983,6669.57045070988
MNE,national,national,1984,6860.6304189431
MNE,national,national,1985,6839.59629399999
MNE,national,national,1986,7029.77984036057
MNE,national,national,1987,6653.79485700255
MNE,national,national,1988,6397.00324832213
MNE,national,national,1989,6378.59838899692
MNE,national,national,1990,5788.76646871732
MNE,national,national,1991,5318.31648976947
MNE,national,national,1992,4036.18464534048
MNE,national,national,1993,2613.31876759373
MNE,national,national,1994,2694.05135919892
MNE,national,national,1995,3129.76593906586
MNE,national,national,1996,4086.89547976818
MNE,national,national,1997,4488.79462512197
MNE,national,national,1998,4723.14338358475
MNE,national,national,1999,4290.89684941343
MNE,national,national,2000,4431.60047014419
MNE,national,national,2001,4462.34990117884
MNE,national,national,2002,4529.12330572995
MNE,national,national,2003,4623.0760644615
MNE,national,national,2004,4819.14785988608
MNE,national,national,2005,5013.1959009921
MNE,national,national,2006,5435.88622103627
MNE,national,national,2007,5798.06497333447
MNE,national,national,2008,6205.8212472095
MNE,national,national,2009,5833.65954418904
MNE,national,national,2010,5982.19928466066
MNE,national,national,2011,6168.84838637415
MNE,national,national,2012,5995.77445120446
MNE,national,national,2013,6202.50670294785
MNE,national,national,2014,6307.01856129174
MNE,national,national,2015,6517.19267514764
MNE,national,national,2016,6707.85041020824
MNE,national,national,2017,7023.43381181246
MNE,national,national,2018,7381.80764032937
MNE,national,national,2019,7684.18397197185
MNE,national,national,2020,6515.53680560451
MNE,national,national,2021,7390.30811727832
MNE,national,national,2022,7889.23763310614
MNE,national,national,2023,8403.3387654549
MNE,national,national,2024,8713.43760215687
MNE,national,national,2025,8974.99298011679
MNE,national,national,2026,9238.86187530402
MNE,national,national,2027,9517.34563673193
MNE,national,national,2028,9797.96680940719
MNE,national,national,2029,10086.8613402756
MNE,national,national,2030,10384.275906687
MNG,national,national,1960,758.479787599863
MNG,national,national,1961,780.934781311701
MNG,national,national,1962,803.389775023539
MNG,national,national,1963,828.339768036692
MNG,national,national,1964,854.121427483618
MNG,national,national,1965,879.071420496771
MNG,national,national,1966,904.021413509924
MNG,national,national,1967,933.129738691937
MNG,national,national,1968,959.743064572634
MNG,national,national,1969,988.851389754646
MNG,national,national,1970,1019.6230478042
MNG,national,national,1971,1036.25637647964
MNG,national,national,1972,1044.57304081736
MNG,national,national,1973,1104.45302404892
MNG,national,national,1974,1116.09635412173
MNG,national,national,1975,1153.52134364146
MNG,national,national,1976,1165.16467371426
MNG,national,national,1977,1222.54965764452
MNG,national,national,1978,1278.27130870722
MNG,national,national,1979,1294.07297094889
MNG,national,national,1980,1345.63628984274
MNG,national,national,1981,1425.47626748483
MNG,national,national,1982,1507.62165500664
MNG,national,national,1983,1557.43150759483
MNG,national,national,1984,1610.00431155079
MNG,national,national,1985,1660.20538347139
MNG,national,national,1986,1770.29035350291
MNG,national,national,1987,1784.58513378493
MNG,national,national,1988,1827.38968091372
MNG,national,national,1989,1860.84571911275
MNG,national,national,1990,1823.45623781461
MNG,national,national,1991,1613.69985423318
MNG,national,national,1992,1462.6746723198
MNG,national,national,1993,1418.0656069858
MNG,national,national,1994,1432.28072706305
MNG,national,national,1995,1499.26495210763
MNG,national,national,1996,1509.32921132514
MNG,national,national,1997,1546.08098489924
MNG,national,national,1998,1575.67716165836
MNG,national,national,1999,1601.31353865438
MNG,national,national,2000,1598.31282040605
MNG,national,national,2001,1625.46152259484
MNG,national,national,2002,1680.65335337555
MNG,national,national,2003,1775.64906676137
MNG,national,national,2004,1942.36263694017
MNG,national,national,2005,2060.26168223171
MNG,national,national,2006,2209.74321787628
MNG,national,national,2007,2403.72416258662
MNG,national,national,2008,2576.71295838607
MNG,national,national,2009,2498.72967493254
MNG,national,national,2010,2611.67326563924
MNG,national,national,2011,3010.81642672623
MNG,national,national,2012,3318.16496597089
MNG,national,national,2013,3628.90708069575
MNG,national,national,2014,3830.35892049593
MNG,national,national,2015,3838.92126989984
MNG,national,national,2016,3817.91962716702
MNG,national,national,2017,3956.2049437134
MNG,national,national,2018,4183.85566447661
MNG,national,national,2019,4337.8167085432
MNG,national,national,2020,4066.03410882791
MNG,national,national,2021,4063.53669849245
MNG,national,national,2022,4205.88554513551
MNG,national,national,2023,4456.53627552726
MNG,national,national,2024,4639.66932679334
MNG,national,national,2025,4874.15247529852
MNG,national,national,2026,5072.06960068171
MNG,national,national,2027,5277.90526247738
MNG,national,national,2028,5506.84785133995
MNG,national,national,2029,5719.30231128019
MNG,national,national,2030,5940.30405666385
MNP,national,national,2002,24066.5361573445
MNP,national,national,2003,24650.0405531909
MNP,national,national,2004,24445.4618441919
MNP,national,national,2005,21882.2927935415
MNP,national,national,2006,20940.1619770428
MNP,national,national,2007,20117.7037335229
MNP,national,national,2008,18451.3905458787
MNP,national,national,2009,15710.5807282039
MNP,national,national,2010,16293.3059496259
MNP,national,national,2011,15226.1308805108
MNP,national,national,2012,15457.4258192247
MNP,national,national,2013,16015.0349164338
MNP,national,national,2014,16869.5270385638
MNP,national,national,2015,17665.1007493109
MNP,national,national,2016,23158.5744988538
MNP,national,national,2017,28989.3470221339
MNP,national,national,2018,23756.6075820248
MNP,national,national,2019,21451.4401636511
MNP,national,national,2020,15410.1186923944
MNP,national,national,2021,16365.016735395
MNP,national,national,2022,19461.8611129744
MOZ,national,national,1960,273.555458409435
MOZ,national,national,1961,275.624908685818
MOZ,national,national,1962,288.688313555489
MOZ,national,national,1963,272.391392628969
MOZ,national,national,1964,278.082380889024
MOZ,national,national,1965,278.470402815846
MOZ,national,national,1966,281.186556303599
MOZ,national,national,1967,293.732598604173
MOZ,national,national,1968,319.342045774418
MOZ,national,national,1969,349.09039349743
MOZ,national,national,1970,359.308304237073
MOZ,national,national,1971,374.441159383127
MOZ,national,national,1972,375.863906448141
MOZ,national,national,1973,386.211157830058
MOZ,national,national,1974,347.150283863321
MOZ,national,national,1975,289.464357409133
MOZ,national,national,1976,266.959085653463
MOZ,national,national,1977,260.362712897491
MOZ,national,national,1978,254.671724637436
MOZ,national,national,1979,250.532824084669
MOZ,national,national,1980,251.567549222861
MOZ,national,national,1981,258.850606099762
MOZ,national,national,1982,235.767482817497
MOZ,national,national,1983,194.645654684469
MOZ,national,national,1984,178.41568638255
MOZ,national,national,1985,176.854086200431
MOZ,national,national,1986,169.787799695594
MOZ,national,national,1987,193.956902454941
MOZ,national,national,1988,210.222304910608
MOZ,national,national,1989,222.043123475899
MOZ,national,national,1990,221.048981086396
MOZ,national,national,1991,227.4627362365
MOZ,national,national,1992,206.194607588583
MOZ,national,national,1993,221.624579964898
MOZ,national,national,1994,220.478583291331
MOZ,national,national,1995,212.086249862904
MOZ,national,national,1996,227.198486695187
MOZ,national,national,1997,247.184945629196
MOZ,national,national,1998,266.672705397492
MOZ,national,national,1999,291.560018665606
MOZ,national,national,2000,287.390630344484
MOZ,national,national,2001,317.185703581034
MOZ,national,national,2002,340.13537022259
MOZ,national,national,2003,356.521157404125
MOZ,national,national,2004,377.064958084878
MOZ,national,national,2005,391.699758163976
MOZ,national,national,2006,420.526462764726
MOZ,national,national,2007,442.049574057751
MOZ,national,national,2008,460.94729485679
MOZ,national,national,2009,475.788178051193
MOZ,national,national,2010,494.162859074785
MOZ,national,national,2011,514.869957191994
MOZ,national,national,2012,540.2945177803
MOZ,national,national,2013,559.393953685688
MOZ,national,national,2014,585.266716133984
MOZ,national,national,2015,610.563774706589
MOZ,national,national,2016,620.779714954555
MOZ,national,national,2017,618.397694360334
MOZ,national,national,2018,621.153734194787
MOZ,national,national,2019,617.13932000195
MOZ,national,national,2020,591.804059985932
MOZ,national,national,2021,588.215854695416
MOZ,national,national,2022,596.058889467339
MOZ,national,national,2023,610.174972826279
MOZ,national,national,2024,619.152979860031
MOZ,national,national,2025,619.760184208982
MOZ,national,national,2026,624.062646422091
MOZ,national,national,2027,628.318632040879
MOZ,national,national,2028,636.154178816089
MOZ,national,national,2029,677.089345850658
MOZ,national,national,2030,735.192737534848
MRT,national,national,1960,1088.92851722773
MRT,national,national,1961,1258.29089340116
MRT,national,national,1962,1233.87062562594
MRT,national,national,1963,1176.58206707027
MRT,national,national,1964,1460.64612168482
MRT,national,national,1965,1648.15508784285
MRT,national,national,1966,1603.93873851295
MRT,national,national,1967,1612.02915046702
MRT,national,national,1968,1723.35775339553
MRT,national,national,1969,1692.50794532791
MRT,national,national,1970,1838.41001374306
MRT,national,national,1971,1816.31114754056
MRT,national,national,1972,1749.52293380609
MRT,national,national,1973,1620.10877497697
MRT,national,national,1974,1763.89532128038
MRT,national,national,1975,1624.67349556081
MRT,national,national,1976,1712.5637423748
MRT,national,national,1977,1632.68713881863
MRT,national,national,1978,1579.02167613992
MRT,national,national,1979,1608.41044480032
MRT,national,national,1980,1616.06630331058
MRT,national,national,1981,1624.6157794468
MRT,national,national,1982,1541.58055819249
MRT,national,national,1983,1553.80890668568
MRT,national,national,1984,1460.98164180622
MRT,national,national,1985,1461.93452033511
MRT,national,national,1986,1501.59342458119
MRT,national,national,1987,1486.69636323159
MRT,national,national,1988,1469.21194739442
MRT,national,national,1989,1501.23289513922
MRT,national,national,1990,1437.75048235693
MRT,national,national,1991,1421.32599942189
MRT,national,national,1992,1393.601055166
MRT,national,national,1993,1416.96725732195
MRT,national,national,1994,1327.72304068576
MRT,national,national,1995,1418.64664533923
MRT,national,national,1996,1471.80330904422
MRT,national,national,1997,1381.16274901033
MRT,national,national,1998,1383.19229722759
MRT,national,national,1999,1396.17220086364
MRT,national,national,2000,1304.64439067179
MRT,national,national,2001,1262.65567288639
MRT,national,national,2002,1252.10300454131
MRT,national,national,2003,1308.56307582578
MRT,national,national,2004,1338.66768122804
MRT,national,national,2005,1418.53202144135
MRT,national,national,2006,1637.04191255803
MRT,national,national,2007,1563.60628765192
MRT,national,national,2008,1514.2655013629
MRT,national,national,2009,1469.05426880813
MRT,national,national,2010,1460.19179652873
MRT,national,national,2011,1472.55245572229
MRT,national,national,2012,1488.97177557214
MRT,national,national,2013,1502.90142381083
MRT,national,national,2014,1520.64621634902
MRT,national,national,2015,1554.94897871782
MRT,national,national,2016,1528.05152299375
MRT,national,national,2017,1576.06857825162
MRT,national,national,2018,1602.90225649072
MRT,national,national,2019,1605.1352359742
MRT,national,national,2020,1553.30615586591
MRT,national,national,2021,1520.31117904613
MRT,national,national,2022,1576.75624107308
MRT,national,national,2023,1630.27171808744
MRT,national,national,2024,1664.6850833377
MRT,national,national,2025,1698.24080976594
MRT,national,national,2026,1726.84285150431
MRT,national,national,2027,1771.4268048909
MRT,national,national,2028,1844.94904540015
MRT,national,national,2029,1888.31273145314
MRT,national,national,2030,1864.8975610558
MUS,national,national,1960,1413.72825238092
MUS,national,national,1961,1726.35874439498
MUS,national,national,1962,1691.59787796504
MUS,national,national,1963,1877.02290336016
MUS,national,national,1964,1706.12407651545
MUS,national,national,1965,1721.80988793115
MUS,national,national,1966,1626.22153693464
MUS,national,national,1967,1664.81054193166
MUS,national,national,1968,1521.96698841001
MUS,national,national,1969,1569.53936870339
MUS,national,national,1970,1537.49557916791
MUS,national,national,1971,1577.92783830209
MUS,national,national,1972,1683.89831532905
MUS,national,national,1973,1857.82264890447
MUS,national,national,1974,1991.0872181898
MUS,national,national,1975,1977.68946286021
MUS,national,national,1976,2408.27222344591
MUS,national,national,1977,2524.53954704999
MUS,national,national,1978,2587.21700200208
MUS,national,national,1979,2631.98857661525
MUS,national,national,1980,2327.60106821025
MUS,national,national,1981,2428.26469051049
MUS,national,national,1982,2530.62333903007
MUS,national,national,1983,2517.08019899772
MUS,national,national,1984,2607.92722114442
MUS,national,national,1985,2766.59028710418
MUS,national,national,1986,3012.98937220279
MUS,national,national,1987,3256.42283644153
MUS,national,national,1988,3453.72035086545
MUS,national,national,1989,3580.40595041278
MUS,national,national,1990,3810.48083308592
MUS,national,national,1991,3936.7665085183
MUS,national,national,1992,4138.34644932114
MUS,national,national,1993,4297.40909221881
MUS,national,national,1994,4412.9375663223
MUS,national,national,1995,4562.74692775784
MUS,national,national,1996,4768.68343568327
MUS,national,national,1997,4977.19016757315
MUS,national,national,1998,5224.18419650851
MUS,national,national,1999,5292.86908859768
MUS,national,national,2000,5671.0295504201
MUS,national,national,2001,5814.74834570012
MUS,national,national,2002,5867.77362995049
MUS,national,national,2003,6170.64876733851
MUS,national,national,2004,6397.59346169031
MUS,national,national,2005,6472.87388554741
MUS,national,national,2006,6756.22955969517
MUS,national,national,2007,7110.69493851624
MUS,national,national,2008,7466.69465771689
MUS,national,national,2009,7693.76434353874
MUS,national,national,2010,8011.45517219702
MUS,national,national,2011,8324.78328337964
MUS,national,national,2012,8591.96715947096
MUS,national,national,2013,8859.2121832294
MUS,national,national,2014,9181.61575362564
MUS,national,national,2015,9507.87133656424
MUS,national,national,2016,9868.32716641952
MUS,national,national,2017,10247.6960577758
MUS,national,national,2018,10652.4836886859
MUS,national,national,2019,10956.9450226163
MUS,national,national,2020,9362.87435896817
MUS,national,national,2021,9679.12123882353
MUS,national,national,2022,10570.4275259933
MUS,national,national,2023,11319.2352240984
MUS,national,national,2024,12010.9111388934
MUS,national,national,2025,12400.4614642648
MUS,national,national,2026,12777.3579402925
MUS,national,national,2027,13160.507717452
MUS,national,national,2028,13583.8486653054
MUS,national,national,2029,14033.4641535013
MUS,national,national,2030,14505.381570256
MWI,national,national,1960,260.372803775292
MWI,national,national,1961,273.671621406835
MWI,national,national,1962,268.930590445683
MWI,national,national,1963,258.785105999736
MWI,national,national,1964,259.238122938182
MWI,national,national,1965,287.429237120351
MWI,national,national,1966,317.619584180746
MWI,national,national,1967,332.42565537346
MWI,national,national,1968,318.047172484325
MWI,national,national,1969,328.55292929851
MWI,national,national,1970,322.094520456629
MWI,national,national,1971,365.07737592191
MWI,national,national,1972,378.037141415833
MWI,national,national,1973,376.728815497715
MWI,national,national,1974,392.972432822047
MWI,national,national,1975,405.377974099636
MWI,national,national,1976,413.438148176716
MWI,national,national,1977,420.514723665139
MWI,national,national,1978,445.993639508825
MWI,national,national,1979,448.716417534575
MWI,national,national,1980,433.51518315066
MWI,national,national,1981,394.771700822834
MWI,national,national,1982,388.989575968603
MWI,national,national,1983,387.845329797403
MWI,national,national,1984,392.97012176165
MWI,national,national,1985,395.418720694747
MWI,national,national,1986,380.298046899889
MWI,national,national,1987,368.458072158788
MWI,national,national,1988,360.182864552156
MWI,national,national,1989,348.20111285032
MWI,national,national,1990,353.77130371544
MWI,national,national,1991,372.997561763664
MWI,national,national,1992,335.726543541832
MWI,national,national,1993,362.930995393978
MWI,national,national,1994,329.584099894945
MWI,national,national,1995,385.279714073317
MWI,national,national,1996,405.397063687562
MWI,national,national,1997,412.413106831207
MWI,national,national,1998,419.313245173731
MWI,national,national,1999,422.09990996551
MWI,national,national,2000,418.592985031573
MWI,national,national,2001,388.260039765002
MWI,national,national,2002,385.308980233616
MWI,national,national,2003,397.224846762569
MWI,national,national,2004,408.064916052501
MWI,national,national,2005,410.267979585416
MWI,national,national,2006,417.877689774176
MWI,national,national,2007,445.254305414801
MWI,national,national,2008,465.551472974592
MWI,national,national,2009,489.631418783217
MWI,national,national,2010,508.088650544952
MWI,national,national,2011,517.833736617774
MWI,national,national,2012,512.740317968077
MWI,national,national,2013,525.357645516578
MWI,national,national,2014,539.562601911645
MWI,national,national,2015,539.605363240686
MWI,national,national,2016,538.221990810316
MWI,national,national,2017,544.795729217028
MWI,national,national,2018,553.528790898715
MWI,national,national,2019,569.866249368475
MWI,national,national,2020,559.447086082658
MWI,national,national,2021,569.968967318961
MWI,national,national,2022,560.635759711524
MWI,national,national,2023,556.744034801608
MWI,national,national,2024,550.85604220136
MWI,national,national,2025,547.669749393436
MWI,national,national,2026,546.946303723567
MWI,national,national,2027,550.48453332772
MWI,national,national,2028,559.687813952521
MWI,national,national,2029,569.044958587901
MWI,national,national,2030,578.558540711367
MYS,national,national,1960,1266.31525712689
MYS,national,national,1961,1327.77650865403
MYS,national,national,1962,1376.65800987085
MYS,national,national,1963,1439.55490061108
MYS,national,national,1964,1477.83156448895
MYS,national,national,1965,1551.33616738207
MYS,national,national,1966,1631.47589814079
MYS,national,national,1967,1654.76507573676
MYS,national,national,1968,1746.69654709275
MYS,national,national,1969,1791.13966548692
MYS,national,national,1970,1855.24673850886
MYS,national,national,1971,1993.49999498673
MYS,national,national,1972,2128.90738683232
MYS,national,national,1973,2321.73809965247
MYS,national,national,1974,2455.31271360892
MYS,national,national,1975,2416.5134488266
MYS,national,national,1976,2632.12032089303
MYS,national,national,1977,2768.88534365126
MYS,national,national,1978,2883.07107029481
MYS,national,national,1979,3077.7893337814
MYS,national,national,1980,3216.28778690077
MYS,national,national,1981,3332.82000559163
MYS,national,national,1982,3420.21717115114
MYS,national,national,1983,3518.79492112604
MYS,national,national,1984,3670.36601236602
MYS,national,national,1985,3515.25505625205
MYS,national,national,1986,3444.11713819558
MYS,national,national,1987,3508.00948571695
MYS,national,national,1988,3737.26006906652
MYS,national,national,1989,3953.81471255834
MYS,national,national,1990,4184.76072928976
MYS,national,national,1991,4456.93133148159
MYS,national,national,1992,4726.13789172987
MYS,national,national,1993,5062.5911043705
MYS,national,national,1994,5390.10167606966
MYS,national,national,1995,5771.35211956083
MYS,national,national,1996,6190.46429134886
MYS,national,national,1997,6480.55649455855
MYS,national,national,1998,5857.96702940857
MYS,national,national,1999,6070.95621987091
MYS,national,national,2000,6455.61419792583
MYS,national,national,2001,6334.92795651698
MYS,national,national,2002,6516.90671560155
MYS,national,national,2003,6732.92049458099
MYS,national,national,2004,7025.34558004381
MYS,national,national,2005,7234.02442689141
MYS,national,national,2006,7469.8106921211
MYS,national,national,2007,7769.59693350488
MYS,national,national,2008,7976.11785374773
MYS,national,national,2009,7700.46111294033
MYS,national,national,2010,8118.92270511981
MYS,national,national,2011,8400.32248683558
MYS,national,national,2012,8710.52671359902
MYS,national,national,2013,8964.80724896203
MYS,national,national,2014,9341.73055971278
MYS,national,national,2015,9648.6797937523
MYS,national,national,2016,9901.47960179812
MYS,national,national,2017,10293.7629205362
MYS,national,national,2018,10610.1950240479
MYS,national,national,2019,10902.9834855856
MYS,national,national,2020,10171.4657842762
MYS,national,national,2021,10388.2667120857
MYS,national,national,2022,11174.2100761842
MYS,national,national,2023,11429.5894122241
MYS,national,national,2024,11834.5813043389
MYS,national,national,2025,12154.2414757265
MYS,national,national,2026,12539.2005782237
MYS,national,national,2027,12941.7381080436
MYS,national,national,2028,13320.0033449382
MYS,national,national,2029,13715.1026960761
MYS,national,national,2030,14127.9581873544
NAM,national,national,1960,2733.80421654627
NAM,national,national,1961,2695.51406480062
NAM,national,national,1962,2997.89364549791
NAM,national,national,1963,3215.24656570118
NAM,national,national,1964,3642.06913957184
NAM,national,national,1965,3788.47266095228
NAM,national,national,1966,3833.51989830011
NAM,national,national,1967,3584.07082148651
NAM,national,national,1968,3521.00468919956
NAM,national,national,1969,3549.15921254195
NAM,national,national,1970,3470.8896376501
NAM,national,national,1971,3523.8201415338
NAM,national,national,1972,3466.38491391532
NAM,national,national,1973,3478.20981371912
NAM,national,national,1974,3596.45881175717
NAM,national,national,1975,3543.52830787347
NAM,national,national,1976,3463.00637111423
NAM,national,national,1977,3369.53335361749
NAM,national,national,1978,3393.74624369194
NAM,national,national,1979,3419.64840516694
NAM,national,national,1980,3543.52830787347
NAM,national,national,1981,3538.05908413962
NAM,national,national,1982,3461.85974021427
NAM,national,national,1983,3309.62139241894
NAM,national,national,1984,3213.57377389991
NAM,national,national,1985,3137.53895430851
NAM,national,national,1986,3187.74903180322
NAM,national,national,1987,3196.99658679727
NAM,national,national,1988,3111.60654486305
NAM,national,national,1989,2974.56787424784
NAM,national,national,1990,2857.33777498196
NAM,national,national,1991,2989.40001637296
NAM,national,national,1992,3104.24536078011
NAM,national,national,1993,2959.27503800966
NAM,national,national,1994,2918.37740296161
NAM,national,national,1995,2945.36226956201
NAM,national,national,1996,2958.24060697383
NAM,national,national,1997,3004.30804359997
NAM,national,national,1998,3025.32668011049
NAM,national,national,1999,3050.46098873323
NAM,national,national,2000,3083.59657884697
NAM,national,national,2001,3055.40444831936
NAM,national,national,2002,3145.94566281247
NAM,national,national,2003,3232.30589658857
NAM,national,national,2004,3582.89503259701
NAM,national,national,2005,3627.75059772278
NAM,national,national,2006,3834.99894666178
NAM,national,national,2007,3987.61796106565
NAM,national,national,2008,4036.38187484707
NAM,national,national,2009,3989.20711387651
NAM,national,national,2010,4165.12990200988
NAM,national,national,2011,4302.72451368462
NAM,national,national,2012,4420.96741373862
NAM,national,national,2013,4549.26759093897
NAM,national,national,2014,4701.95694189098
NAM,national,national,2015,4774.10650865775
NAM,national,national,2016,4648.62713460213
NAM,national,national,2017,4476.73324402105
NAM,national,national,2018,4400.47537705743
NAM,national,national,2019,4243.09274481966
NAM,national,national,2020,3787.49943973286
NAM,national,national,2021,3809.80753359714
NAM,national,national,2022,3903.73340788924
NAM,national,national,2023,3965.35920570222
NAM,national,national,2024,4002.60675205965
NAM,national,national,2025,4035.75924947428
NAM,national,national,2026,4093.70618208067
NAM,national,national,2027,4159.96486349074
NAM,national,national,2028,4208.47061955426
NAM,national,national,2029,4261.57841713019
NAM,national,national,2030,4312.47945125903
NCL,national,national,2015,30858.7237060533
NER,national,national,1960,742.408910760981
NER,national,national,1961,753.981029403906
NER,national,national,1962,807.67276250941
NER,national,national,1963,858.546951094184
NER,national,national,1964,835.221509892938
NER,national,national,1965,867.904426539842
NER,national,national,1966,840.539531726946
NER,national,national,1967,818.380472772694
NER,national,national,1968,799.123593259994
NER,national,national,1969,734.909221060399
NER,national,national,1970,737.081602875181
NER,national,national,1971,758.401953641467
NER,national,national,1972,700.360678791067
NER,national,national,1973,565.626253176058
NER,national,national,1974,598.962615904251
NER,national,national,1975,566.675700752681
NER,national,national,1976,555.074291271365
NER,national,national,1977,581.701168587623
NER,national,national,1978,641.441821701708
NER,national,national,1979,667.364414151822
NER,national,national,1980,631.839702011287
NER,national,national,1981,612.157290468376
NER,national,national,1982,607.151503137229
NER,national,national,1983,566.647875215942
NER,national,national,1984,457.605845032569
NER,national,national,1985,478.48763243638
NER,national,national,1986,493.804077148172
NER,national,national,1987,479.510568113117
NER,national,national,1988,497.164557867416
NER,national,national,1989,486.865683851794
NER,national,national,1990,465.923889536505
NER,national,national,1991,449.719266854731
NER,national,national,1992,444.632775312455
NER,national,national,1993,432.184449587188
NER,national,national,1994,426.267506763664
NER,national,national,1995,422.523153898523
NER,national,national,1996,409.039358698404
NER,national,national,1997,401.724988110363
NER,national,national,1998,427.086030331896
NER,national,national,1999,411.735699209485
NER,national,national,2000,392.898616941042
NER,national,national,2001,406.923493665264
NER,national,national,2002,412.123793192578
